id,name,performer,price,time_start,time_end,venue,address,city,postcode,latitude,longitude,tags
141267,Winston Roeth,,Free,"Apr 8, 2011 10:00 AM","Apr 8, 2011 6:00 PM",Ingleby Gallery,15 Calton Road,Edinburgh,EH8 8DL,55.953159,-3.18647,"Art, slate, tiles, compositions"
141305,Jonathan Owen,,Free,"Apr 8, 2011 10:00 AM","Apr 8, 2011 6:00 PM",Ingleby Gallery,15 Calton Road,Edinburgh,EH8 8DL,55.953159,-3.18647,Art
141736,Christine Borland: Cast From Nature,,Free,"Apr 8, 2011 10:00 AM","Apr 8, 2011 6:00 PM",Glasgow Sculpture Studio,145 Kelvinhaugh Street,Glasgow,G3 8PX,55.854946,-4.249767,"Art, sculpture, John Godsir"
141999,Hayley Tompkins: A Piece Of Eight,,Free,"Apr 8, 2011 10:00 AM","Apr 8, 2011 5:00 PM",The Modern Institute,14-20 Osborne Street,Glasgow,G1 5QN,55.855991,-4.24526,Art
142091,Let The Games Begin,,Free,"Apr 8, 2011 10:00 AM","Apr 8, 2011 5:00 PM",Trongate 103,,Glasgow,G1 5HD,55.85722,-4.24648,Art
142101,F I G M E N T S,Omar Zingaro Bhatia,Free,"Apr 8, 2011 10:00 AM","Apr 8, 2011 5:00 PM",The Briggait,141 Bridgegate,Glasgow,G1 5HZ ,55.854961,-4.24844,"Art, omar zingaro bhatia"
142139,Cumulus: Sade Foley,,Free,"Apr 8, 2011 10:00 AM","Apr 8, 2011 5:00 PM",Out of the Blue Drill Hall,36-38 Dalmeny Street,Edinburgh,EH6 8RG,55.964642,-3.173898,"Art, Sade Foley, natural world, Edinburgh College Of Art"
142374,Not Pretty?,,Free,"Apr 8, 2011 10:00 AM","Apr 8, 2011 5:00 PM",Glasgow School of Art,167 Renfrew Street,Glasgow,G3 6RQ,55.866001,-4.263448,
142681,John Brown,,Free,"Apr 8, 2011 10:00 AM","Apr 8, 2011 6:00 PM",The Scottish Gallery,16 Dundas Street,Edinburgh, EH3 6HZ,55.956791,-3.19914,Art
143110,Happenings,,Free,"Apr 8, 2011 10:00 AM","Apr 8, 2011 6:00 PM",St Margaret's House Art's Complex,151 London Road,Edinburgh,EH8 7TG,55.9557,-3.1524,Art
143635,"After, Growth and Form",,Free,"Apr 8, 2011 10:00 AM","Apr 8, 2011 5:30 PM",Glasgow Print Studio,Trongate 103,Glasgow,G1 5HD,,,Art
143704,Hugh Murdoch,,Free,"Apr 8, 2011 10:00 AM","Apr 8, 2011 5:00 PM",Doubtfire Gallery,1-3 South East Circus Place,Edinburgh,EH3 6TJ,55.95676,-3.20175,Art
135495,DÈj‡ vu: Manfred Pernice,,Free,"Apr 8, 2011 10:30 AM","Apr 8, 2011 5:30 PM",DCA,152 Nethergate,Dundee,DD1 4DY,56.45731,-2.97474,"Art, sculpture, architecture"
141770,Perception,,Free,"Apr 8, 2011 10:30 AM","Apr 8, 2011 5:30 PM",Dovecot Studios,10 Infirmary Street,Edinburgh,EH1 1LT,55.94812,-3.18586,Art
131089,Hertie Querty,,Free,"Apr 8, 2011 11:00 AM","Apr 8, 2011 5:00 PM",Gallery of Modern Art,Royal Exchange Square,Glasgow,G1 3AH,55.859848,-4.252527,"Art, contemporary art, Photography, video, Installation"
137386,China Through The Lens,,Free,"Apr 8, 2011 11:00 AM","Apr 8, 2011 5:00 PM",Burrell Collection,2060 Pollokshaws Road,Glasgow,G43 1AT,55.823643,-4.304206,Art
138567,Blueprint for a Bogey,,Free,"Apr 8, 2011 11:00 AM","Apr 8, 2011 5:00 PM",Gallery of Modern Art,Royal Exchange Square,Glasgow,G1 3AH,55.859848,-4.252527,Art
141036,The Imaginary: Katsutoshi Yuasa,,Free,"Apr 8, 2011 11:00 AM","Apr 8, 2011 4:30 PM",Corn Exchange Gallery,Constitution Street,Edinburgh,EH6 7BS,55.97575,-3.166042,"Art, woodcuts, handcrafted, photographs, Katsutoshi Yuasa"
140972,Rearrange Your Face,,Free,"Apr 8, 2011 11:00 AM","Apr 8, 2011 5:00 PM",Sorcha Dallas,5 St Margaret's Place,Glasgow,G1 5JY,55.85471,-4.246462,Art
141981,Shelley Nadashi: Text Me Faster Dance Company,,Free,"Apr 8, 2011 11:00 AM","Apr 8, 2011 5:00 PM",Transmission Gallery,28 King Street,Glasgow,G1 5QP,55.856239,-4.246438,Art
142232,Bracket Presents: 480,,Free,"Apr 8, 2011 11:00 AM","Apr 8, 2011 6:00 PM",Old Ambulance Depot,77 Brunswick Depot,Edinburgh,EH7 5HS,55.960442,-3.17891,Art
142336,Rock Trust Postcards,,Free,"Apr 8, 2011 11:00 AM","Apr 9, 2011 1:00 AM",Traverse,Cambridge Street,Edinburgh,EH1 2ED,55.947529,-3.204299,Art
142524,"Resemblances, Sympathies, and Other Acts",,Free,"Apr 8, 2011 11:00 AM","Apr 8, 2011 6:00 PM",CCA,350 Sauchiehall Street,Glasgow,G2 3JD,55.866085,-4.26673,Art
143216,To This Place I Return,,Free,"Apr 8, 2011 11:00 AM","Apr 8, 2011 6:00 PM",CCA,350 Sauchiehall Street,Glasgow,G2 3JD,55.866085,-4.26673,Art
143282,"Looking Forward, Looking Back",,Free,"Apr 8, 2011 11:00 AM","Apr 8, 2011 11:00 PM",Cafe Cossachok,10 King Street,Glasgow,G1 5QP,55.85651,-4.24664,Art
143737,Sometimes I Am Content,,Free,"Apr 8, 2011 11:00 AM","Apr 8, 2011 5:00 PM",Kendal Koppe,6 Dixon Street,Glasgow,G1 4AX,55.8563,-4.25429,Art
139359,Strange Loops,,Free,"Apr 8, 2011 12:00 PM","Apr 8, 2011 5:00 PM",Generator Projects,25-26 Mid Wynd,Dundee,DD1,56.456729,-2.987852,"Art, craig mulholland, group"
140945,Black Lodge,,Free,"Apr 8, 2011 12:00 PM","Apr 8, 2011 6:00 PM",Recoat Gallery,323 North Woodside Road,Glasgow,G20 6ND,55.875546,-4.275674,Art
141513,Going Public,,Free,"Apr 8, 2011 12:00 PM","Apr 8, 2011 6:00 PM",Embassy Gallery,Broughton St Lane,Edinburgh,EH1 3LY,55.95752,-3.18608,"Art, embassy, public art"
141759,Rachel Adams,,Free,"Apr 8, 2011 12:00 PM","Apr 8, 2011 6:00 PM",The Duchy,23/25 Duke Street, glasgow,G4 0UL,,,Art
141985,"Borders, Boundaries & Barricades",,Free,"Apr 8, 2011 12:00 PM","Apr 8, 2011 5:00 PM",David Dale Gallery and Studios,71 - 73 Brook Street ,Glasgow,G40 2AB,55.851238,-4.22315,Art
142028,Ulla von Brandenburg: Neue Alte Welt,,Free,"Apr 8, 2011 12:00 PM","Apr 8, 2011 5:00 PM",The Common Guild,,Glasgow,,,,Art
140426,The Comedy Lunch Hour,MGICF,£5,"Apr 8, 2011 12:30 PM","Apr 8, 2011 1:30 PM",Cottier's,93-95 Hyndland Street,Glasgow,G11 5PX,55.873737,-4.301431,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140571,Big Lunchtime Comedy Chat Show,MGICF,£5,"Apr 8, 2011 1:00 PM","Apr 8, 2011 3:00 PM",Corinthian,191 Ingram Street,Glasgow,G1 1DA,55.859806,-4.25099,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140633,Alan Anderson's Gallus Glasgow Comedy Walk,MGICF,£7 (£6),"Apr 8, 2011 5:00 PM","Apr 8, 2011 7:00 PM",Maggie May's,60 Trongate,Glasgow,G1 5EP,55.857128,-4.24615,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
141812,When We Meet Again (Introduced As Friends,,£4 (£3),"Apr 8, 2011 5:30 PM","Apr 8, 2011 10:30 PM",The Arches,253 Argyle St,Glasgow,G2 8DL,55.858,-4.25849,Theatre
141399,Butterfly Fridays,,Free,"Apr 8, 2011 7:00 PM","Apr 9, 2011 3:00 AM",Butterfly & Pig,153 Bath St,Glasgow,G2 4SQ,,,"Music, Blues, free entry"
141665,Moving Pictures,,£10,"Apr 8, 2011 7:00 PM","Apr 8, 2011 10:00 PM",The Liquid Room,9c Victoria Street,Edinburgh,EH1 2HE,55.948574,-3.193573,Music
141787,"Parastatic, Steady State Regime, My Electric Love Affair. Avenging Force",,Free,"Apr 8, 2011 7:00 PM","Apr 8, 2011 10:00 PM",Wee Red Bar,Edinburgh College of Art Lauriston Place,Edinburgh,EH3 9DF,55.945885,-3.19962,Music
141807,Pause With A Smile,,£11 (£8),"Apr 8, 2011 7:00 PM","Apr 8, 2011 9:00 PM",The Arches,253 Argyle St,Glasgow,G2 8DL,55.858,-4.25849,Theatre
142169,"The Marrs Effect, The Stantons",,£4,"Apr 8, 2011 7:00 PM","Apr 8, 2011 10:00 PM",Henry's Cellar,8 Morrison Street,Edinburgh,EH3 8BJ,55.946022,-3.206526,Music
142295,Fireproof Match,,£5,"Apr 8, 2011 7:00 PM","Apr 8, 2011 10:00 PM",Cabaret Voltaire,36-38 Blair Street,Edinburgh,EH1 1QR,55.949142,-3.187778,Music
142391,Sucioperro,"He Slept On 57, Aviation For Kids",£6,"Apr 8, 2011 7:00 PM","Apr 8, 2011 10:30 PM",Sneaky Pete's,73 Cowgate,Edinburgh,EH1 1JW,55.947979,-3.1925,Music
142661,The Late Call,"Adam Stafford, De Selby",£5,"Apr 8, 2011 7:00 PM","Apr 8, 2011 10:00 PM",Flying Duck,142 Renfield Street,Glasgow,G2 3AU,55.865494,-4.254977,Music
142840,"Komatoze, Deat Otter, SoundWhole, Lost Persona",,£5,"Apr 8, 2011 7:00 PM","Apr 8, 2011 10:00 PM",Soundhaus,47 Hydepark Street,Glasgow,G3 8BW,55.859024,-4.27482,Music
143146,Highlight Comedy,,£10,"Apr 8, 2011 7:00 PM","Apr 8, 2011 11:00 PM",Highlight,Unit 6/7 Omni Leisure Development,Edinburgh,EH1 3AA,55.957081,-3.18504,Comedy
143152,Highlight Comedy,,£12,"Apr 8, 2011 7:00 PM","Apr 8, 2011 11:00 PM",Highlight,"UGC Building, 11 Renfrew Street",Glasgow,G2 3AB,55.864948,-4.25522,Comedy
139594,The Hard Man,,From £16.50,"Apr 8, 2011 7:30 PM","Apr 8, 2011 10:00 PM",King's Theatre,"3, Leven Street",Edinburgh,EH3 9LQ,55.942089,-3.20326,"Theatre, Tom McGrath, Glasgow, gangs"
140399,Rich Hall,MGICF,£15,"Apr 8, 2011 7:30 PM","Apr 8, 2011 9:30 PM",The Garage,490 Sauchiehall Street,Glasgow,G2 3LW,55.866367,-4.269032,"Edinburgh Festival 2009, fringe, Comedy"
141141,Dr Phil's Rude Health Show,,£12,"Apr 8, 2011 7:30 PM","Apr 8, 2011 10:00 PM",Lemon Tree,5 West North Street,Aberdeen,AB24 5AT,57.14983,-2.095114,"Comedy, MGICF, magners glasgow international comedy festival"
141209,RSNO: Great Concertos,,From £10,"Apr 8, 2011 7:30 PM","Apr 8, 2011 10:00 PM",Usher Hall,Lothian Road,Edinburgh,EH1 2EA,55.947491,-3.205069,"Music, Beethoven, piano"
142211,Soulacoaster,,£tbc,"Apr 8, 2011 7:30 PM","Apr 9, 2011 1:00 AM",Voodoo Rooms,19a West Register Street,Edinburgh,EH2 2AA,55.953743,-3.190593,Music
142823,Sonic Hearts Foundation,Edinburgh School For The Deaf,£5,"Apr 8, 2011 7:30 PM","Apr 8, 2011 10:30 PM",Nice 'n' Sleazy,421 Sauchiehall Street,Glasgow,G2 3LG,55.865974,-4.269345,Music
143360,"Come, Been and Gone",,£18 (£14),"Apr 8, 2011 7:30 PM","Apr 8, 2011 9:30 PM",Tramway,25 Albert Drive,Glasgow,G41 2PE,55.84145,-4.26734,Theatre
143450,Project Branded,,£6,"Apr 8, 2011 7:30 PM","Apr 8, 2011 9:30 PM",Tron Theatre," 63 Trongate, ",Glasgow, G1 5HB,55.856899,-4.24526,Theatre
143468,Chess,,From £16.50,"Apr 8, 2011 7:30 PM","Apr 8, 2011 10:00 PM",The King's Theatre,297 Bath Street,Glasgow,G2 4JN,55.86515,-4.268766,Theatre
143771,The Edinburgh International Harp Festival,Kim Robertson Trio,£13 (£11),"Apr 8, 2011 7:30 PM","Apr 8, 2011 10:00 PM",Merchiston Castle School,Colinton,Edinburgh,EH13 0PU,55.912048,-3.25224,"Music, The Edinburgh International Harp Festival"
143772,The Edinburgh International Harp Festival,Ralf Kleeman,£13 (£11),"Apr 8, 2011 7:30 PM","Apr 8, 2011 10:00 PM",Merchiston Castle School,Colinton,Edinburgh,EH13 0PU,55.912048,-3.25224,"Music, The Edinburgh International Harp Festival"
140502,Paul Tonkinson,MGICF,£10 (£8),"Apr 8, 2011 7:45 PM","Apr 8, 2011 9:45 PM",The Stand,333 Woodlands Road,Glasgow,G3 6NG,55.872601,-4.279067,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
143326,Educating Agnes,,From £12.50,"Apr 8, 2011 7:45 PM","Apr 8, 2011 10:00 PM",Royal Lyceum Theatre,Grindlay Street,Edinburgh,EH3 9AX,55.947033,-3.204206,Theatre
138230,Opto,,£5 (£3.50),"Apr 8, 2011 8:00 PM","Apr 9, 2011 2:30 AM",The Hideout,Abertay Student Union,Dundee,,,,Clubs
140410,Bruce Morton: Propaganda,MGICF,£13 (£11),"Apr 8, 2011 8:00 PM","Apr 8, 2011 10:00 PM",Oran Mor,731-735 Great Western Road,Glasgow,G12 8QX,55.877419,-4.289182,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140420,Sean Hughes: Ducks and Other Mistakes I've Made,MGICF,£15,"Apr 8, 2011 8:00 PM","Apr 8, 2011 10:00 PM",Citizens Theatre,119 Gorbals Street,Glasgow,G5 9DS,55.850971,-4.252873,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140431,Six Black Candles,MGICF,£12,"Apr 8, 2011 8:00 PM","Apr 8, 2011 10:00 PM",Cottier's,93-95 Hyndland Street,Glasgow,G11 5PX,55.873737,-4.301431,Theatre
140609,The Comedy Supper Club,MGICF,£10 (£8),"Apr 8, 2011 8:00 PM","Apr 8, 2011 10:00 PM",Arta,The Old Cheesemarket,Glasgow,G1 1PA,55.857887,-4.243193,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140627,£5 Festival Funnies,MGICF,£5,"Apr 8, 2011 8:00 PM","Apr 8, 2011 10:00 PM",Maggie May's,60 Trongate,Glasgow,G1 5EP,55.857128,-4.24615,"Comedy, glasgow comedy festival"
140704,Ha Ha Half Price Comedy Southside,MGICF,£7 (£6),"Apr 8, 2011 8:00 PM","Apr 8, 2011 10:00 PM",Shed,Langside Avenue,Glasgow,G41 2QS,55.8294723,-4.2816032,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140717,Ha Ha Half Price Comedy Club,MGICF,£7 (£6),"Apr 8, 2011 8:00 PM","Apr 8, 2011 10:00 PM",Uisge Beatha,232-246 Woodlands Road,Glasgow,G3 6ND,55.871487,-4.277128,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
141624,"The Son Henry Band, Jed Potts",John Hunt,£5,"Apr 8, 2011 8:00 PM","Apr 8, 2011 11:00 PM",Bannerman's,212 Cowgate,Edinburgh,EH1 1NQ,55.94875,-3.18749,Music
142059,Reading Allowed,,Free,"Apr 8, 2011 8:00 PM","Apr 8, 2011 10:00 PM",Tchai-Ovna,42 Otago Lane,Glasgow,G12 8PB,55.872784,-4.282099,book events
142710,"Real Dave & The People. Portnawak and the Woo, BludSlugz",,£3,"Apr 8, 2011 8:00 PM","Apr 8, 2011 11:00 PM",The Forest CafÈ,3 Bristo Place,Edinburgh,EH1 1EY,55.946575,-3.190181,Music
143024,Young Rebel Set,"Cattle & Cane, John's Weans",£5,"Apr 8, 2011 8:00 PM","Apr 8, 2011 11:00 PM",King Tut's,272a St Vincent Street,Glasgow,G2 5RL,55.862698,-4.265206,Music
143050,Futuristic Retro Champions,Little Eskimos,£tbc,"Apr 8, 2011 8:00 PM","Apr 8, 2011 11:00 PM",Captain's Rest,185 Great Western Road,Glasgow,G4 9EB,55.872478,-4.27228,Music
143447,Falling Flying,,£9 (£7),"Apr 8, 2011 8:00 PM","Apr 8, 2011 10:00 PM",Tron Theatre," 63 Trongate, ",Glasgow, G1 5HB,55.856899,-4.24526,Theatre
143760,Ska Train,Nick Welsh,£5,"Apr 8, 2011 8:00 PM","Apr 9, 2011 12:00 AM",Pivo Pivo,15 Waterloo Street,Glasgow,G2 6AY,55.860222,-4.260108,Music
138998,"A Play, A Peh and A Pint",,£10,"Apr 8, 2011 8:30 PM","Apr 8, 2011 9:30 PM",Dundee Rep,Tay Square,Dundee,DD1 1PB,56.457722,-2.976292,"Theatre, pie, pint, Micheal Marra, Linda Maclean"
140519,Bob Doolally: Live and Half Cut!,MGICF,£9 (£8),"Apr 8, 2011 8:30 PM","Apr 8, 2011 10:30 PM",Blackfriars Basement,36 Bell Street,Glasgow,G1 1LG,55.858002,-4.245421,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140549,"Elaine Malcolmson, Jena Friedman",MGICF,£7 (£5),"Apr 8, 2011 8:30 PM","Apr 8, 2011 10:30 PM",The Griffin,Bath Street,Glasgow,G2 4JP,55.8615603,-4.2502414,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140600,Idiot Of Ants,MGICF,£8 (£7),"Apr 8, 2011 8:30 PM","Apr 8, 2011 10:30 PM",Capitol,468 Sauchiehall Street,Glasgow,G2 3LW,55.866379,-4.26771,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140619,Would You Trust These Men,MGICF,£4 (£3),"Apr 8, 2011 8:30 PM","Apr 8, 2011 10:30 PM",Classic Grand,18 Jamaica Street,Glasgow,G1 4QD,55.857922,-4.25778,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140643,Highlight,MGICF,£12,"Apr 8, 2011 8:30 PM","Apr 8, 2011 10:30 PM",Highlight,"UGC Building, 11 Renfrew Street",Glasgow,G2 3AB,55.864948,-4.25522,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140651,Jongleurs live,MGICF,£15,"Apr 8, 2011 8:30 PM","Apr 8, 2011 10:30 PM",Tiger Tiger,The Gasshouse,Glasgow,G1 1UL,55.858311,-4.24924,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
140691,Emile Heskey's Extremely Depressing Bag of Scottish Alternative Comedy,MGICF,£7 (£5),"Apr 8, 2011 8:30 PM","Apr 8, 2011 10:30 PM",State Bar,148 Holland Street,Glasgow,G2 4NG,55.865341,-4.26499,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
141802,Money... The Game Show,,£11 (£8),"Apr 8, 2011 8:30 PM","Apr 8, 2011 10:30 PM",The Arches,253 Argyle St,Glasgow,G2 8DL,55.858,-4.25849,Theatre
141810,Blackout,,£11 (£8),"Apr 8, 2011 8:30 PM","Apr 8, 2011 9:30 PM",The Arches,253 Argyle St,Glasgow,G2 8DL,55.858,-4.25849,Theatre
142769,Finding Albert,,Free,"Apr 8, 2011 8:30 PM","Apr 8, 2011 10:30 PM",Maggie May's,60 Trongate,Glasgow,G1 5EP,55.857128,-4.24615,Music
140557,Comedy Out West,MGICF,£10 (£8),"Apr 8, 2011 9:00 PM","Apr 8, 2011 11:00 PM",West Brewery,Templeton Building,Glasgow,G40 1AW,55.851551,-4.23287,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
141426,Friday @ Bookclub,,Free,"Apr 8, 2011 9:00 PM","Apr 9, 2011 12:00 AM",Hillhead Bookclub,17 Vinicombe Street,Glasgow,G12 8BQ,55.876968,-4.28979,"Clubs, disco, free entry"
142662,Common People,,£tbc,"Apr 8, 2011 9:00 PM","Apr 9, 2011 3:00 AM",Flying Duck,142 Renfield Street,Glasgow,G2 3AU,55.865494,-4.254977,Clubs
143002,Tronic,"Voltergeist, I Am Blip, ESQ, Get-Effect",£5,"Apr 8, 2011 9:00 PM","Apr 9, 2011 2:00 AM",Blackfriars Basement,36 Bell Street,Glasgow,G1 1LG,55.858002,-4.245421,Music
143157,The Friday Show,"Mark Maler, Andy White, Barry McDonald",£10 (£9/£5),"Apr 8, 2011 9:00 PM","Apr 8, 2011 11:00 PM",The Stand,5 York Place,Edinburgh,EH1 3EB,55.955853,-3.191603,Comedy
143755,Cellar Sessions,Yoin,Free,"Apr 8, 2011 9:00 PM","Apr 9, 2011 1:00 AM",Cellar 35,31-35 Rosemount Viaduct ,Aberdeen,AB25 1NQ ,,,Clubs
140449,Luke Wright's Cynical Ballads: Seven Caustic Tales from Broken Britain,MGICF,£10 (£8),"Apr 8, 2011 10:00 PM","Apr 9, 2011 12:00 AM",Tron Theatre," 63 Trongate, ",Glasgow, G1 5HB,55.856899,-4.24526,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
141248,Misfits,,Free (£4 after 10),"Apr 8, 2011 10:00 PM","Apr 9, 2011 3:00 AM",The Hive,15-17 Niddry Street,Edinburgh,EH1 1LG,55.949123,-3.1868,"Clubs, Student, chart, Indie"
142839,Freshlick Talent Search,,£tbc,"Apr 8, 2011 10:00 PM","Apr 9, 2011 3:00 AM",Soundhaus,47 Hydepark Street,Glasgow,G3 8BW,55.859024,-4.27482,"Events, DJs, competition"
142902,Bleep,,£5 (£7 after 12),"Apr 8, 2011 10:00 PM","Apr 9, 2011 2:30 AM",Reading Rooms,Blackscroft,Dundee,DD4 6AT,56.465118,-2.961128,Clubs
141534,Ballbreaker/Team-Up,,£6 (£5),"Apr 8, 2011 10:30 PM","Apr 9, 2011 3:00 AM",Cathouse,15 Union Street,Glasgow,G1 3RB,55.859222,-4.257349,Clubs
140455,Magners Festival Club,MGICF,£12 (£10),"Apr 8, 2011 10:30 PM","Apr 9, 2011 12:30 AM",The Stand,333 Woodlands Road,Glasgow,G3 6NG,55.872601,-4.279067,"Comedy, glasgow comedy festival"
141182,Planet Earth,,Free (£6 after 11),"Apr 8, 2011 10:30 PM","Apr 9, 2011 3:00 AM",Citrus Club,40-42 Grindlay Street,Edinburgh,EH3 9AP,55.946766,-3.205076,"Clubs, retro"
141648,Evol,,Free (£6 after 11),"Apr 8, 2011 10:30 PM","Apr 9, 2011 3:00 AM",The Liquid Room,9c Victoria Street,Edinburgh,EH1 2HE,55.948574,-3.193573,Clubs
141788,50s & 60s Party,,£4 (£3),"Apr 8, 2011 10:30 PM","Apr 9, 2011 3:00 AM",Wee Red Bar,Edinburgh College of Art Lauriston Place,Edinburgh,EH3 9DF,55.945885,-3.19962,Clubs
142187,Damnation,,£5 (£4),"Apr 8, 2011 10:30 PM","Apr 9, 2011 3:00 AM",Classic Grand,18 Jamaica Street,Glasgow,G1 4QD,55.857922,-4.25778,Clubs
142635,Everybody,,£5,"Apr 8, 2011 10:30 PM","Apr 9, 2011 3:00 AM",Electric Circus,36-39 Market Street,Edinburgh,EH1 1DF,55.95145,-3.18783,Clubs
140725,Ha Ha Comedy Late 'n' Loud,MGICF,£7 (£6),"Apr 8, 2011 10:40 PM","Apr 9, 2011 12:40 AM",Uisge Beatha,232-246 Woodlands Road,Glasgow,G3 6ND,55.871487,-4.277128,"Comedy, MGICF, Magners Glasgow International Comedy Festival"
141373,Old Skool,,£6,"Apr 8, 2011 11:00 PM","Apr 9, 2011 3:00 AM",Buff Club,142 Bath Lane,Glasgow,G2 4RH,55.864002,-4.261795,Clubs
141443,Only Fools and House,,Free,"Apr 8, 2011 11:00 PM","Apr 9, 2011 3:00 AM",Flat 0/1,162 Bath Street,Glasgow,,,,"Clubs, House, disco, Electro, free entry"
141461,Girls & Boys,,£5 (£3),"Apr 8, 2011 11:00 PM","Apr 9, 2011 3:00 AM",HMV Picture House,31 Lothian Road,Edinburgh,EH1 2DJ,55.948212,-3.20622,Clubs
141607,Mad Caravan,,£4,"Apr 8, 2011 11:00 PM","Apr 9, 2011 3:00 AM",Studio 24,24 Calton Road,Edinburgh,EH8 8DP,55.95256,-3.179214,"Clubs, World Music"
141752,Substance,Speedy J,£12,"Apr 8, 2011 11:00 PM","Apr 9, 2011 3:00 AM",The Caves,Niddry Street South,Edinburgh,EH1 1NS,55.948502,-3.186425,Clubs
141827,Afrojack,,£19,"Apr 8, 2011 11:00 PM","Apr 9, 2011 3:00 AM",The Arches,253 Argyle St,Glasgow,G2 8DL,55.858,-4.25849,Clubs
142260,Compakt,,Free (£5 after 12),"Apr 8, 2011 11:00 PM","Apr 9, 2011 3:00 AM",Cabaret Voltaire,36-38 Blair Street,Edinburgh,EH1 1QR,55.949142,-3.187778,Clubs
142261,Bound For Glory,"Brian D'Souza, Playdate DJs",£3 (£4 after 12),"Apr 8, 2011 11:00 PM","Apr 9, 2011 3:00 AM",Cabaret Voltaire,36-38 Blair Street,Edinburgh,EH1 1QR,55.949142,-3.187778,Clubs
142419,This Is Music,,£3 (members free),"Apr 8, 2011 11:00 PM","Apr 9, 2011 3:00 AM",Sneaky Pete's,73 Cowgate,Edinburgh,EH1 1JW,55.947979,-3.1925,Clubs
142603,Four Corners,,£3 (£5 after 12),"Apr 8, 2011 11:00 PM","Apr 9, 2011 3:00 AM",Bongo Club,37 Holyrood Road,Edinburgh,EH8 8AQ,55.950005,-3.179537,"Club, Clubs"
142663,The Cave,,£tbc,"Apr 8, 2011 11:00 PM","Apr 9, 2011 3:00 AM",Flying Duck,142 Renfield Street,Glasgow,G2 3AU,55.865494,-4.254977,Clubs
142743,Riot Radio,,Free (£5 (£3) after 12),"Apr 8, 2011 11:00 PM","Apr 9, 2011 3:00 AM",Maggie May's,60 Trongate,Glasgow,G1 5EP,55.857128,-4.24615,Clubs
142801,Kino Fist,,Free (£3 after 11.30),"Apr 8, 2011 11:00 PM","Apr 9, 2011 3:00 AM",Nice 'n' Sleazy,421 Sauchiehall Street,Glasgow,G2 3LG,55.865974,-4.269345,Clubs
142892,Transmission,,£4,"Apr 8, 2011 11:00 PM","Apr 9, 2011 3:00 AM",Kage,4 St Andrews Lane,Dundee,,,,Clubs
142914,Banjax Vs Mount Heart Attack,"Mustard Gunn, Squire of Gothos, Rrritalin",£10,"Apr 8, 2011 11:00 PM","Apr 9, 2011 3:00 AM",La Cheetah,73 Queen Street,Glasgow,G1 3BZ,55.856157,-4.2553865,Clubs
142930,Propaganda,,£5,"Apr 8, 2011 11:00 PM","Apr 9, 2011 3:00 AM",O2 ABC,330 Sauchiehall Street,Glasgow,G2 3JA,55.865799,-4.263708,Clubs
142971,AV,Sasha Carassi,£7,"Apr 8, 2011 11:00 PM","Apr 9, 2011 3:00 AM",Glasgow School of Art,167 Renfrew Street,Glasgow,G3 6RQ,55.866001,-4.263448,Clubs
143131,"Choir Of Robots, Solar Phoenix",,£3,"Apr 8, 2011 11:00 PM","Apr 9, 2011 3:00 AM",The Store,37 Guthrie Street,Edinburgh,EH1 1JG,55.948357,-3.188298,Clubs
143209,Citizens,,Free,"Apr 8, 2011 11:00 PM","Apr 9, 2011 1:00 AM",Bloc+,117 Bath Street,Glasgow,G2 2SZ,55.864017,-4.260037,Music
143596,Mobile Disco Fridays,,£5 (£3),"Apr 8, 2011 11:00 PM","Apr 9, 2011 3:00 AM",The Garage,490 Sauchiehall Street,Glasgow,G2 3LW,55.866367,-4.269032,Clubs
140753,"Planes, Trains and Automobiles",,£4,"Apr 8, 2011 11:30 PM","Apr 9, 2011 1:30 AM",Grosvenor Cinema,Ashton Lane,Glasgow,G12 8SJ,55.874668,-4.293016,"Events, Film, MGICF, Magners Glasgow International Comedy Festival"
142571,Late 'n' Live: Diwan,,£5 (£3),"Apr 8, 2011 11:30 PM","Apr 9, 2011 3:00 AM",The Jazz Bar,1 Chambers Street,Edinburgh,EH1 1HR,55.94838,-3.186905,Music
135522,Edinburgh International Science Festival,,Various,"Apr 9, 2011 9:30 AM","Apr 9, 2011 4:30 PM",City Art Centre,2 Market Street,Edinburgh,EH1 1DE,55.950989,-3.190188,"edinburgh international science festival, kids, Schools, Children, science, Festivals"
